indicator,target,feature,lag_days,horizon_days,spearman_r,spearman_p,pearson_r,pearson_p,n_obs,q_spearman
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,7,7,0.0083,0.8416595427800957,-0.0192,0.6432238289295087,585,0.8949
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,7,7,-0.0327,0.4296224379925581,-0.0697,0.0920427065489743,585,0.5698
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,7,7,-0.0194,0.6397798815464028,-0.0579,0.16198412259486192,585,0.7362
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,7,7,-0.0655,0.11373414548333897,-0.0564,0.172764635362883,585,0.1911
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,7,7,-0.085,0.03980643330819727,-0.0834,0.04373968728676724,585,0.0749
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,7,7,-0.0077,0.852699050115546,0.0124,0.7654898952948335,585,0.8993
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,7,30,-0.0984,0.017310043443046187,-0.1413,0.0006072043255470331,585,0.0358
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,7,30,-0.077,0.06269988582339779,-0.1391,0.0007424846190495455,585,0.1137
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,7,30,-0.0958,0.020532830713227677,-0.1208,0.003435647201749555,585,0.0411
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,7,30,-0.1964,1.6860512337829255e-06,-0.2174,1.085552644848448e-07,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,7,30,-0.18,1.1896706894621907e-05,-0.205,5.670846931553737e-07,585,0.0001
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,7,30,-0.0345,0.4042278887161091,0.01,0.8091574775128374,585,0.5447
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,7,60,-0.0423,0.30661379920536497,-0.1401,0.0006773051113827487,585,0.4415
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,7,60,-0.1391,0.0007440042728027892,-0.1279,0.0019409971353036033,585,0.0022
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,7,60,-0.1717,2.9819310274054374e-05,-0.1129,0.006267954573525896,585,0.0001
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,7,60,-0.1343,0.001132604323487817,-0.2144,1.6475198728438705e-07,585,0.0031
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,7,60,-0.1532,0.00020020328300449092,-0.1448,0.0004416721871564857,585,0.0007
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,7,60,0.0502,0.2254922164484659,0.0793,0.05522164174181323,585,0.3323
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,7,90,-0.0618,0.13531161645791967,-0.1417,0.0005897025421228892,585,0.2214
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,7,90,-0.1314,0.0014452283084875552,-0.1323,0.0013452143918777748,585,0.0039
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,7,90,-0.1886,4.348121250601487e-06,-0.1168,0.004687824907098619,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,7,90,-0.1178,0.004336114229985762,-0.2001,1.073728054648853e-06,585,0.0103
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,7,90,-0.124,0.002659412147837191,-0.1033,0.01240003215524623,585,0.0065
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,7,90,-0.0165,0.691199817949851,0.0477,0.2494085970744494,585,0.764
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,7,120,-0.1014,0.014132242490847291,-0.1417,0.0005879402969422777,585,0.0299
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,7,120,-0.146,0.00039450403624806694,-0.1649,6.160087170942553e-05,585,0.0012
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,7,120,-0.2115,2.41815601759213e-07,-0.1467,0.0003704733698579123,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,7,120,-0.1275,0.002000435410691299,-0.1918,2.9711456613774694e-06,585,0.005
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,7,120,-0.0902,0.029213898114997822,-0.0678,0.10161102396709537,585,0.0575
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,7,120,-0.1444,0.00045926225691049743,0.0734,0.07604443053452453,585,0.0014
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,14,1,-0.0092,0.8251220909324416,-0.0237,0.5671669043808646,585,0.8811
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,14,1,-0.0172,0.6780144513948975,-0.0289,0.4855349439493472,585,0.7634
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,14,1,-0.0126,0.7614397711061291,-0.0244,0.5565101320048278,585,0.8271
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,14,1,-0.0376,0.3636673444475148,-0.0329,0.4264043825737771,585,0.5008
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,14,1,-0.0349,0.4000480683397408,-0.0362,0.3816157988430616,585,0.542
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,14,1,-0.0077,0.852939378000226,-0.0025,0.9513145337123613,585,0.8993
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,14,7,-0.1128,0.006329401822029941,-0.1024,0.013203826250185872,585,0.0148
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,14,7,-0.0259,0.5317531385901417,-0.0659,0.11143607598955607,585,0.6569
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,14,7,-0.0203,0.6246593279407763,-0.0559,0.17721732547076374,585,0.7288
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,14,7,-0.1818,9.627579084499776e-06,-0.1455,0.0004143237814067474,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,14,7,-0.1019,0.013635399118069115,-0.0879,0.03352563800537272,585,0.0291
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,14,7,-0.0309,0.45535265919179163,0.0056,0.8917878336265695,585,0.5869
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,14,30,-0.1118,0.006775428261330661,-0.1563,0.00014741654925598126,585,0.0157
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,14,30,-0.0696,0.09263512119016784,-0.132,0.0013730940074231422,585,0.161
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,14,30,-0.0969,0.019011254554337956,-0.1172,0.004517236306250141,585,0.0386
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,14,30,-0.1884,4.454986938356768e-06,-0.2318,1.4090702782375133e-08,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,14,30,-0.1818,9.633293574422805e-06,-0.1958,1.820083323582544e-06,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,14,30,-0.0473,0.25340536603500613,0.0191,0.6444237517680255,585,0.3691
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,14,60,-0.005,0.9031989781550167,-0.0967,0.019346171809051942,585,0.9367
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,14,60,-0.1396,0.0007071579799890843,-0.1221,0.0031051035450870034,585,0.0021
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,14,60,-0.1793,1.283423423016801e-05,-0.1099,0.007789647788607295,585,0.0001
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,14,60,-0.0922,0.025741164603094762,-0.1672,4.8148761130074766e-05,585,0.0511
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,14,60,-0.1518,0.00022915253270628457,-0.1315,0.0014352570355593557,585,0.0007
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,14,60,0.041,0.32202912369161274,0.0744,0.07201010825746113,585,0.4585
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,14,90,-0.0576,0.16405160966592106,-0.1257,0.0023116063469437267,585,0.26
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,14,90,-0.1387,0.0007654954790067344,-0.1262,0.0022188845592958618,585,0.0022
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,14,90,-0.2024,8.006067580473637e-07,-0.1134,0.006029248404928735,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,14,90,-0.1036,0.012138087479354515,-0.1824,9.032382545382755e-06,585,0.0273
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,14,90,-0.1257,0.0023148081016728626,-0.0954,0.0209894987396547,585,0.0057
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,14,90,-0.0392,0.3442606783453232,0.0338,0.4149271575376467,585,0.484
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,14,120,-0.1023,0.013294301209752692,-0.116,0.004960772573808811,585,0.0286
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,14,120,-0.1598,0.000103589334445803,-0.1592,0.00011047395891333978,585,0.0004
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,14,120,-0.2251,3.726651861045041e-08,-0.1429,0.0005255225217380493,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,14,120,-0.1281,0.0019087499396325158,-0.1685,4.2223394238270514e-05,585,0.0049
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,14,120,-0.0997,0.0158451948888251,-0.0698,0.09145929579228705,585,0.033
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,14,120,-0.1768,1.7072182224494495e-05,0.0527,0.20346494448189426,585,0.0001
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,30,1,-0.0477,0.2492872123437817,-0.0397,0.33786686232562163,585,0.3652
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,30,1,-0.0073,0.8607565208646568,-0.0252,0.5427126709217185,585,0.9038
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,30,1,-0.0139,0.7375555973133644,-0.0227,0.5835344925553334,585,0.8081
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,30,1,-0.0674,0.10344437079310473,-0.0469,0.2573808457978695,585,0.1785
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,30,1,-0.0391,0.34573900508930544,-0.033,0.42515925844011665,585,0.484
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,30,1,-0.004,0.9229416971394424,0.0072,0.8625318079956746,585,0.9455
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,30,7,-0.079,0.05620010696264756,-0.0858,0.03808814625384297,585,0.1034
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,30,7,-0.0061,0.8820022068661814,-0.0578,0.16296289210086154,585,0.9184
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,30,7,-0.0265,0.5216632628422004,-0.0521,0.20801147038344447,585,0.6476
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,30,7,-0.1139,0.005818249892437575,-0.0915,0.026862221968278616,585,0.0137
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,30,7,-0.0848,0.04043188635477804,-0.067,0.1055075254233388,585,0.0755
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,30,7,-0.0116,0.7796598857019635,0.028,0.4995249889682869,585,0.8396
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,30,30,-0.0045,0.9135951146043557,-0.0495,0.23183898073542764,585,0.9397
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,30,30,-0.0709,0.08679827359790451,-0.1194,0.003828209349534634,585,0.1542
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,30,30,-0.1033,0.0124033710424558,-0.1112,0.00708121205681027,585,0.0277
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,30,30,-0.0562,0.17494970601495866,-0.1204,0.0035406478834531896,585,0.2721
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,30,30,-0.1525,0.00021315394644717014,-0.16,0.00010174449483476596,585,0.0007
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,30,30,-0.0308,0.45648075583360853,0.0549,0.1848863999427672,585,0.5869
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,30,60,0.0167,0.6876524299304613,-0.05,0.22699412277328387,585,0.7634
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,30,60,-0.1526,0.00021236932306115878,-0.1122,0.006613442135637079,585,0.0007
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,30,60,-0.1999,1.0921245775502466e-06,-0.1047,0.01126876988643422,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,30,60,-0.0378,0.36085217235199735,-0.1093,0.008128551534962614,585,0.4996
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,30,60,-0.1394,0.0007203622735388957,-0.1036,0.012166643115189493,585,0.0021
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,30,60,0.0191,0.644114662830652,0.0427,0.30272649893984893,585,0.7378
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,30,90,0.013,0.7540449031275771,-0.0484,0.24242364213366724,585,0.8226
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,30,90,-0.1701,3.544628427901657e-05,-0.1161,0.004918274429771748,585,0.0001
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,30,90,-0.2292,2.078443896670225e-08,-0.1069,0.009643186608651842,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,30,90,-0.0048,0.9074806636972655,-0.0988,0.016872835810772202,585,0.9372
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,30,90,-0.1216,0.0032311196383301623,-0.0835,0.04341409224121064,585,0.0078
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,30,90,-0.0963,0.01983407946392316,-0.0,0.9996856921229668,585,0.04
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,30,120,-0.0434,0.2945511744197462,-0.065,0.11613778999587902,585,0.4266
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,30,120,-0.193,2.5735759838137344e-06,-0.1483,0.00031927983664579963,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,30,120,-0.2513,7.039106953726908e-10,-0.1361,0.0009627450737580111,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,30,120,-0.0714,0.0844167033760068,-0.1055,0.010661085767000105,585,0.152
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,30,120,-0.1007,0.014832514827524918,-0.0799,0.05355258194839651,585,0.0311
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,30,120,-0.2263,3.14480325255927e-08,0.0043,0.9177166026885651,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,60,1,-0.0035,0.9330135747533634,0.0023,0.9552061213308478,585,0.9483
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,60,1,-0.0119,0.7731478502083948,-0.0217,0.5997939227030529,585,0.8362
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,60,1,-0.0167,0.6869998661479095,-0.0212,0.6081941676700995,585,0.7634
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,60,1,-0.0194,0.6392611591290681,-0.0155,0.7076614048703987,585,0.7362
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,60,1,-0.03,0.46913460623070313,-0.021,0.6114474879927735,585,0.5911
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,60,1,-0.0035,0.9332695198179038,0.0252,0.5424184818946679,585,0.9483
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,60,7,-0.0297,0.4735651154585617,-0.0191,0.6447536746679194,585,0.5937
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,60,7,-0.0248,0.5491136988396056,-0.0498,0.22896114765081166,585,0.6653
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,60,7,-0.0316,0.4454786766456811,-0.049,0.2364898320906786,585,0.5787
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,60,7,-0.052,0.20935393023549506,-0.0417,0.31445869560989687,585,0.3163
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,60,7,-0.0606,0.143348602911029,-0.0426,0.30416759823568396,585,0.2316
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,60,7,-0.025,0.5462920319109769,0.0427,0.3022754285052469,585,0.6651
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,60,30,0.103,0.012682059076755134,0.0777,0.06045783022983887,585,0.0279
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,60,30,-0.103,0.012725339323246343,-0.1087,0.008536924722187712,585,0.0279
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,60,30,-0.1306,0.001552827164987141,-0.1049,0.011123340987711639,585,0.0041
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,60,30,0.0338,0.4139945378467716,-0.0031,0.9404077965340965,585,0.5549
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,60,30,-0.129,0.001776221125326463,-0.1339,0.0011666878873963088,585,0.0046
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,60,30,-0.055,0.1841931976504372,-0.0271,0.5122258297872678,585,0.2848
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,60,60,0.0859,0.03785153874325345,0.0234,0.5719440307172095,585,0.0717
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,60,60,-0.2055,5.376659234071345e-07,-0.1027,0.012972968768474,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,60,60,-0.2496,9.257905716989459e-10,-0.098,0.017706884021342715,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,60,60,0.0212,0.6096248324124476,-0.0403,0.3300604164746803,585,0.7212
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,60,60,-0.1421,0.00056411769548743,-0.0998,0.015787164276175884,585,0.0017
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,60,60,-0.0705,0.08851845498697228,-0.0985,0.017216362238334452,585,0.156
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,60,90,0.0899,0.029778663187292262,0.0421,0.30901586314828333,585,0.0582
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,60,90,-0.2365,7.070905582482651e-09,-0.1063,0.010098380127553827,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,60,90,-0.268,4.4262136915793334e-11,-0.0971,0.01880541301323051,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,60,90,0.0027,0.9480638139973013,-0.0363,0.38104220264197214,585,0.9595
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,60,90,-0.1575,0.00013055452365478702,-0.1178,0.00434164229190626,585,0.0005
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,60,90,-0.2282,2.396734652625261e-08,-0.1421,0.0005682341801567115,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,60,120,0.0168,0.6857526557119668,-0.0086,0.8361740173740755,585,0.7634
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,60,120,-0.248,1.2020759301888796e-09,-0.1333,0.001229447312318505,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,60,120,-0.2906,7.512985275826842e-13,-0.1302,0.0015967833542871773,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,60,120,-0.0567,0.17112032254545792,-0.0635,0.12481270652277723,585,0.2678
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,60,120,-0.1027,0.01293195471552137,-0.1277,0.0019739929407444896,585,0.0281
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,60,120,-0.2839,2.6398311430304083e-12,-0.1156,0.005128017169415045,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,90,1,0.0368,0.3742926734579531,0.0547,0.18660096006065358,585,0.5098
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,90,1,-0.018,0.6637094259273655,-0.0211,0.6099480260624017,585,0.7534
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,90,1,-0.0235,0.5707601244376963,-0.0207,0.6171677275569069,585,0.6882
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,90,1,0.0187,0.6517153966427872,0.0297,0.47293609942469844,585,0.7431
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,90,1,-0.0302,0.4662300965240923,-0.02,0.6293241462724997,585,0.5904
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,90,1,-0.0022,0.9569212303734453,0.001,0.9811260473670329,585,0.9646
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,90,7,0.07,0.09065853285858083,0.0994,0.01617490439985149,585,0.1587
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,90,7,-0.0334,0.4193676039962634,-0.0487,0.23950625209939377,585,0.5592
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,90,7,-0.0505,0.22229736011161785,-0.0483,0.24385566757571148,585,0.3295
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,90,7,0.022,0.5950402422646609,0.0544,0.18883224554219172,585,0.7107
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,90,7,-0.0533,0.19827457790362393,-0.0361,0.38377123797473506,585,0.3047
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,90,7,-0.0205,0.6203010660466985,-0.0049,0.9055485298121483,585,0.7288
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,90,30,0.1347,0.0010949238049267026,0.1131,0.006160547965759238,585,0.0031
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,90,30,-0.1351,0.001058173815495171,-0.1053,0.010821044210648653,585,0.003
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,90,30,-0.167,4.952201633912178e-05,-0.0993,0.016241847782842902,585,0.0002
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,90,30,0.0522,0.20744909185814478,0.0122,0.7676740025538047,585,0.3163
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,90,30,-0.1296,0.0016767957546689949,-0.1522,0.0002209693767252268,585,0.0044
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,90,30,-0.1346,0.0011040950337284602,-0.1878,4.806649068781322e-06,585,0.0031
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,90,60,0.1475,0.0003441307867344494,0.0872,0.03491554324525247,585,0.0011
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,90,60,-0.2601,1.673539764445111e-10,-0.099,0.016645926919808464,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,90,60,-0.2799,5.474109977272432e-12,-0.0898,0.02994309815229177,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,90,60,0.0388,0.34844616246077287,-0.0079,0.8495946523192097,585,0.4851
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,90,60,-0.1828,8.647934703906885e-06,-0.1506,0.0002572801446264459,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,90,60,-0.2209,6.739222067510039e-08,-0.2414,3.323280560074645e-09,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,90,90,0.0826,0.04587358066740522,0.0313,0.44995016238344987,585,0.085
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,90,90,-0.2681,4.362921826070511e-11,-0.0981,0.017570423479418607,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,90,90,-0.2883,1.1686453346760201e-12,-0.0883,0.03277393916021713,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,90,90,-0.0635,0.12484107316503816,-0.0664,0.10852013259333358,585,0.207
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,90,90,-0.1844,7.145906224315888e-06,-0.186,5.901067156254155e-06,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,90,90,-0.3451,8.459865114659308e-18,-0.2958,2.828717110485619e-13,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,90,120,0.1199,0.0036808082009274806,0.0951,0.021439793515448072,585,0.0088
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,90,120,-0.2725,2.035958071179226e-11,-0.1265,0.0021782259844503344,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,90,120,-0.3119,1.154723405797006e-14,-0.1328,0.0012856551578747802,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,90,120,0.0369,0.3731591180636796,0.0133,0.7473541226805525,585,0.5098
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_yoy252,90,120,-0.0897,0.030129732037059744,-0.1842,7.354242554898724e-06,585,0.0584
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_zscore,90,120,-0.2875,1.3527937107017302e-12,-0.2196,8.051366666624059e-08,585,0.0
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_dz,120,1,0.042,0.3100047595960048,0.0488,0.23851912042694692,585,0.4439
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma30,120,1,-0.025,0.5455339194381184,-0.0207,0.6166269932800924,585,0.6651
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_ma90,120,1,-0.0304,0.4632153327685606,-0.02,0.6291443383029907,585,0.5895
us_mfg_confidence_oecd,harmonic,us_mfg_confidence_oecd_mom21,120,1,0.0281,0.49700974934887493,0.0275,0.5063922289418306,585,0.62
